-1.72,0.86,0.31,-0.15,-1.05,2.32,2.64,4.92,4.78,5.74,5.58,7.46,3.44,2.87,2.38,-0.2,0.73,-1.84,1.69,0.59,-0.34,0.26,0.4,1.77,0.56,0.97,1.43,0.91,1.66,0.42,-0.48,-1.63,-1.23,-0.29,0.99,0.14,-0.14,-0.86,-1.01,-1.2,1
-0.55,0.98,1.26,0.59,0.95,2.37,5.22,2.37,3.86,3.99,3.12,3.54,1.36,2.58,0.55,1.26,2.22,-1.05,0.0,-1.37,0.15,-0.63,-0.26,-0.71,0.93,1.39,-0.18,0.21,0.75,-1.0,1.49,-0.91,0.35,-0.59,-1.57,-1.22,-0.64,-0.43,2.86,-0.81,1
0.52,1.22,-2.52,-0.3,-0.14,0.64,-0.26,-0.19,2.89,3.47,5.72,5.68,5.24,4.5,4.05,2.1,1.79,-0.2,2.58,-0.11,-0.64,1.2,-1.27,1.44,-0.08,-0.4,0.47,0.92,0.39,0.49,0.19,-0.08,0.71,-0.0,0.23,-0.63,-0.39,1.11,0.94,-0.92,2
0.1,-1.19,0.23,0.02,0.0,2.41,3.63,3.23,4.32,4.49,4.65,4.45,4.73,2.3,1.82,0.17,-1.17,-0.54,-0.33,-1.26,-0.6,0.36,0.66,0.1,-0.07,-0.36,-0.65,0.83,0.36,-0.44,1.3,1.96,0.78,1.23,1.41,-0.62,-0.44,-0.76,1.02,-1.31,1
-0.68,-1.18,-0.6,2.25,0.73,0.85,1.19,0.94,1.84,1.23,3.67,3.19,5.01,5.05,5.34,4.64,2.71,1.74,2.15,1.87,0.22,-1.9,-1.16,0.91,-1.18,-0.21,-0.27,-0.35,1.13,0.86,-0.76,-0.87,0.05,1.24,-0.81,-0.09,-0.85,0.18,-0.51,1.79,2
0.93,-1.53,0.26,0.72,-1.21,0.32,0.12,1.25,0.32,0.43,0.42,3.64,4.09,6.04,4.39,6.27,3.98,4.19,3.59,0.22,0.99,-2.2,1.02,0.81,0.85,-0.08,-0.66,0.23,-0.53,0.35,-1.36,-0.33,2.27,-0.38,1.12,0.57,0.89,0.17,1.12,-0.61,2
2.26,-0.66,0.74,-0.52,-0.35,2.76,2.03,2.91,2.53,3.74,3.77,2.55,2.99,5.49,2.62,3.48,0.85,0.5,-1.09,-0.03,-0.83,0.32,-1.46,-0.52,-0.52,-0.17,1.5,0.49,0.51,0.63,0.02,-1.01,1.38,0.49,0.74,-0.87,-0.42,0.07,0.33,-0.97,2
-0.24,-0.69,-0.63,0.99,0.11,0.02,1.88,1.1,2.2,3.19,4.05,3.2,3.75,5.36,4.34,3.32,1.87,1.88,1.97,1.25,1.37,0.32,0.73,-1.49,0.24,-0.68,-1.34,0.05,1.59,-1.2,0.3,-0.03,0.25,0.26,-1.2,0.4,-0.45,0.72,-0.07,-1.03,2
-1.15,-0.79,0.03,-0.66,-0.53,2.48,0.1,-1.05,-0.19,1.0,3.46,4.6,3.9,4.19,4.72,4.38,5.0,1.57,2.15,3.32,0.59,0.79,1.01,0.19,-0.44,-1.72,-0.44,1.14,0.33,2.13,0.14,0.85,0.6,0.98,-0.71,-0.1,-1.42,-1.03,-0.92,-1.69,2
-0.65,-1.74,-0.51,-0.36,-1.99,1.27,4.72,1.24,5.78,4.32,6.84,5.03,2.07,2.17,2.32,0.87,-1.26,0.03,-1.02,-1.43,-0.88,1.53,-0.09,0.52,-2.43,0.32,-0.56,0.06,-0.48,1.05,-0.58,0.71,-0.69,-0.52,-0.48,-1.12,-0.82,1.38,1.16,-0.15,1
-0.26,0.08,0.58,-0.91,-0.05,2.27,1.66,3.37,4.46,4.91,6.83,4.68,1.83,2.3,-0.4,1.19,1.18,1.16,-0.72,1.62,0.28,0.41,-1.29,0.05,-0.74,-2.71,-0.99,2.76,0.01,0.24,1.96,0.69,1.38,2.04,1.28,1.57,0.4,0.8,0.04,0.36,1
-0.01,-1.64,0.91,-0.47,1.3,2.23,1.42,2.44,3.01,4.68,6.72,6.28,4.26,3.56,2.08,2.03,1.5,-2.13,3.17,0.17,0.4,0.29,-0.27,0.32,-0.34,-0.72,0.86,0.21,-0.2,0.42,0.62,0.94,-0.69,-0.51,0.86,0.61,1.04,0.4,-0.39,-1.02,1
1.18,1.29,2.47,1.78,3.91,3.57,2.08,4.86,4.6,4.0,3.51,6.2,1.55,-0.09,1.39,0.79,-0.87,2.11,1.4,-0.19,-2.27,1.09,0.58,1.15,-0.89,0.61,0.6,-0.59,-2.74,0.26,-0.29,-1.14,-0.31,0.68,-0.75,1.01,0.06,-1.81,0.32,1.69,1
0.58,2.11,1.63,1.35,4.46,5.88,4.23,5.78,3.34,5.11,1.66,2.27,1.6,1.19,-1.34,-0.05,-1.28,-0.97,-0.49,0.12,-0.61,-0.1,1.1,-0.15,1.53,0.34,0.72,-0.86,0.44,-0.21,0.46,-0.11,1.81,-1.92,0.34,-0.01,-0.39,-0.19,3.0,0.54,1
-0.21,-1.04,0.76,1.1,-0.02,0.65,-1.08,-0.34,-0.4,1.25,2.6,5.05,3.71,5.99,5.56,2.67,5.66,2.29,-0.5,1.3,0.5,2.54,-0.63,0.72,-0.16,1.42,-1.51,-1.99,0.38,0.28,2.72,-0.55,-0.66,1.19,-1.36,-0.25,0.75,0.53,-0.24,-2.43,2
-0.14,1.28,0.34,1.98,1.7,3.1,1.92,3.71,2.9,5.44,5.32,5.43,2.78,1.56,2.61,0.83,0.74,-0.82,-0.05,-0.04,0.35,0.68,-0.09,-0.1,-0.2,-1.82,0.64,-0.57,1.22,-1.73,0.02,0.4,0.34,-1.6,0.91,-0.39,-1.43,-0.6,-0.58,-1.56,1
-0.45,-0.2,0.27,2.13,2.38,0.51,3.58,5.04,4.31,3.35,2.97,2.48,1.63,2.04,-0.38,-0.49,-1.09,0.08,0.41,-0.71,0.96,0.26,0.27,-0.57,-0.28,-1.98,0.35,-0.48,0.11,-0.67,0.27,-0.76,0.59,-0.7,-0.2,1.0,0.76,0.2,-0.33,-0.14,1
-2.05,0.57,-1.05,0.49,1.73,1.98,5.14,3.5,2.94,4.1,5.93,4.06,2.27,1.25,2.88,1.01,-0.49,-0.87,0.43,1.06,-1.03,-0.16,1.13,0.42,-0.59,-0.11,0.76,-2.37,-0.94,1.01,0.63,1.2,-1.18,-1.51,1.08,-0.75,0.58,1.07,-0.14,-0.4,1
0.5,1.28,1.34,3.28,4.41,4.83,5.62,4.95,2.72,0.67,4.21,0.48,0.84,-0.17,-0.36,1.66,0.3,1.77,-1.06,2.63,1.11,-0.1,-1.24,-0.61,-0.79,-3.14,0.83,0.17,-1.08,-1.01,-1.21,-1.22,-0.21,1.42,-1.77,1.65,-0.15,-1.27,0.82,-0.98,1
0.99,0.21,-3.07,-0.45,-0.76,3.24,-1.13,1.55,0.47,4.93,5.37,4.87,4.16,3.71,2.76,2.06,0.83,0.72,0.29,-0.31,0.5,0.73,-0.29,1.8,0.52,-0.26,-0.69,-0.47,-1.8,1.08,1.11,-0.94,0.41,-0.82,-1.8,-0.74,0.34,-1.21,-1.06,1.01,2
0.57,0.32,-1.45,1.45,-0.9,0.39,1.22,2.17,2.21,3.11,5.52,3.11,2.55,6.07,4.1,3.09,4.94,1.96,1.02,1.14,-1.84,0.31,0.72,-1.7,-1.36,-0.1,-0.7,0.26,0.55,0.02,0.74,-1.0,-0.31,0.13,0.59,0.57,0.79,-1.44,-0.65,-0.71,2
